Production_ID,Production_DateTime,Production_Date,Production_Hour,Production_Week,Production_Month,Shift_Type,Production_Line,Product_Type,Batch_Number,Machine_ID,Machine_Temperature,Machine_Run_Time,Downtime_Minutes,Maintenance_Status,Power_Consumption,Operator_ID,Operator_Experience,Shift_Hours,Material_Type,Material_Quality,Supplier_ID,Inventory_Level,Production_Target,Actual_Output,Production_Efficiency,Cycle_Time,Defect_Count,Rejection_Count,Factory_Temperature,Humidity_Level,Noise_Level,Delay_Status,Defect_Status,Failure_Risk,Predicted_Output
647,2025-06-08 00:40:57.973205,2025-06-08,0,23,6,B,Line-2,Microchip,BATCH-1157,M-101,96.35,21,117,Pending,54.06,1014,11.0,10,Plastic,Low,237,329.0,900,526,82.26,4.34,5,6,23.8,39.32,60.03,0,1,1,519
648,2026-01-22 00:00:57.973205,2026-01-22,0,4,1,B,Line-1,Sensor,BATCH-7844,M-102,65.42,16,105,Pending,43.31,1024,12.0,9,Plastic,High,245,,459,989,76.65,3.23,18,3,37.98,60.79,71.48,0,0,1,1005
649,2026-01-17 08:08:57.973205,2026-01-17,8,3,1,C,Line-2,Sensor,BATCH-0810,M-103,119.77,5,77,Done,56.58,1023,9.0,10,Silicon,High,221,135.0,579,558,85.97,3.33,11,10,39.89,36.17,96.87,0,0,0,568
650,2025-07-26 10:15:57.973205,2025-07-26,10,30,7,C,Line-2,Sensor,BATCH-2514,M-101,56.47,21,86,Done,21.38,1044,4.0,8,Silicon,High,230,870.0,941,681,89.58,2.15,10,7,25.95,56.58,109.95,0,0,0,667
651,2025-09-29 19:46:57.973205,2025-09-29,19,40,9,A,Line-1,Sensor,BATCH-1879,M-101,72.68,21,116,Done,55.36,1046,7.0,10,Plastic,High,223,827.0,577,1022,94.88,4.32,1,3,29.48,62.89,50.4,0,0,0,1006
652,2026-05-05 03:11:57.973205,2026-05-05,3,19,5,C,Line-3,Sensor,BATCH-6225,M-101,74.24,8,61,Pending,16.73,1031,10.0,8,Plastic,Low,228,286.0,1080,641,79.75,2.91,8,1,35.08,52.66,72.48,0,0,0,655
653,2025-12-14 13:32:57.973205,2025-12-14,13,50,12,A,Line-3,Sensor,BATCH-9117,M-102,69.53,21,65,Done,38.39,1004,8.0,10,Copper,Low,203,910.0,1005,282,87.28,2.77,16,8,20.4,31.69,99.53,0,0,0,262
654,2026-04-30 22:45:57.973205,2026-04-30,22,18,4,B,Line-3,Microchip,BATCH-5451,M-103,63.35,23,26,Done,32.91,1015,8.0,8,Copper,Medium,220,669.0,650,819,64.64,1.51,0,8,37.99,72.13,52.66,0,0,0,825
655,2025-06-11 01:35:57.973205,2025-06-11,1,24,6,A,Line-1,Sensor,BATCH-7954,M-103,65.41,11,56,Pending,48.57,1029,2.0,9,Plastic,Low,247,908.0,753,548,75.93,4.18,20,4,26.74,76.69,116.98,0,0,0,542
656,2025-09-20 18:10:57.973205,2025-09-20,18,38,9,A,Line-3,Sensor,BATCH-2021,M-102,62.45,14,38,Done,18.67,1044,6.0,6,Plastic,Medium,250,676.0,734,372,75.54,1.74,0,3,31.04,32.12,91.38,0,0,0,372
657,2025-06-19 07:25:57.973205,2025-06-19,7,25,6,B,Line-1,Microchip,BATCH-2487,M-101,62.63,23,10,Pending,56.59,1022,1.0,7,Copper,High,208,641.0,651,450,98.09,1.07,9,5,37.52,63.93,60.85,0,0,0,467
658,2025-08-24 12:34:57.973205,2025-08-24,12,34,8,B,Line-3,PCB,BATCH-5927,M-103,54.95,14,26,Done,58.4,1022,12.0,11,Plastic,Medium,246,860.0,476,708,72.15,0.73,17,9,28.98,53.95,107.74,0,0,0,707
659,2025-08-31 05:43:57.973205,2025-08-31,5,35,8,C,Line-1,Sensor,BATCH-8121,M-102,83.81,10,20,Done,17.71,1020,1.0,8,Copper,Medium,243,200.0,1133,916,67.24,2.85,10,10,21.54,53.03,105.91,0,0,0,902
661,2026-03-22 19:48:57.973205,2026-03-22,19,12,3,C,Line-2,Sensor,BATCH-5545,M-102,85.49,10,93,Done,34.97,1028,11.0,6,Copper,High,226,147.0,808,486,85.2,3.66,12,2,36.23,38.45,50.64,0,0,0,466
662,2026-01-09 18:44:57.973205,2026-01-09,18,2,1,C,Line-2,Microchip,BATCH-7738,M-103,73.35,16,27,Done,22.89,1025,2.0,7,Plastic,Medium,242,191.0,878,779,94.73,2.9,19,3,25.46,50.59,51.68,0,0,0,769
663,2026-05-02 22:23:57.973205,2026-05-02,22,18,5,C,Line-3,PCB,BATCH-7526,M-104,65.52,16,108,Pending,34.77,1031,1.0,6,Silicon,High,243,443.0,574,929,72.78,3.67,1,1,29.2,42.81,69.01,1,0,1,916
664,2026-02-09 08:14:57.973205,2026-02-09,8,7,2,C,Line-1,Microchip,BATCH-1964,M-104,55.44,5,60,Done,23.74,1049,9.0,12,Silicon,High,201,681.0,863,947,60.45,0.95,11,0,37.14,65.04,80.12,1,0,0,950
665,2025-06-15 17:26:57.973205,2025-06-15,17,24,6,C,Line-1,Sensor,BATCH-6690,M-104,87.33,7,75,Pending,49.98,1046,6.0,6,Plastic,Medium,228,145.0,1190,382,71.29,3.51,6,1,33.37,65.26,65.97,1,0,1,399
666,2025-10-16 18:37:57.973205,2025-10-16,18,42,10,C,Line-3,Microchip,BATCH-5998,M-104,55.45,7,52,Done,23.07,1028,12.0,9,Copper,High,229,400.0,448,475,65.38,2.73,17,0,38.49,51.37,113.18,1,0,0,484
667,2025-08-11 12:57:57.973205,2025-08-11,12,33,8,B,Line-2,PCB,BATCH-3033,M-102,64.73,8,0,Pending,41.0,1035,13.0,12,Silicon,Low,217,541.0,1176,840,64.16,1.23,13,9,35.18,73.66,101.41,0,0,0,855
668,2026-04-26 13:48:57.973205,2026-04-26,13,17,4,A,Line-1,PCB,BATCH-6445,M-102,118.16,9,109,Pending,21.6,1039,12.0,11,Silicon,Low,242,647.0,394,543,98.47,4.42,8,8,28.1,58.06,63.96,0,1,1,526
669,2025-09-16 09:19:57.973205,2025-09-16,9,38,9,A,Line-1,Sensor,BATCH-1934,M-104,94.7,6,11,Done,49.14,1047,5.0,7,Copper,High,238,646.0,1147,734,76.87,3.24,7,3,23.23,30.04,113.3,0,0,0,746
670,2026-04-04 03:23:57.973205,2026-04-04,3,14,4,C,Line-3,Sensor,BATCH-0095,M-104,70.75,17,18,Pending,37.44,1020,8.0,11,Copper,Medium,219,802.0,559,544,75.63,4.87,9,9,30.92,68.67,72.7,0,0,0,548
671,2026-04-16 19:51:57.973205,2026-04-16,19,16,4,B,Line-1,PCB,BATCH-3398,M-102,118.71,17,20,Done,38.32,1029,15.0,7,Copper,Low,249,,1079,891,91.25,4.91,6,5,20.05,39.32,65.89,0,1,0,873
672,2026-05-01 17:08:57.973205,2026-05-01,17,18,5,A,Line-1,Microchip,BATCH-6627,M-104,79.42,5,69,Pending,19.61,1006,11.0,11,Copper,Low,239,688.0,548,419,63.95,1.11,8,1,33.27,54.94,106.55,1,0,0,401
673,2026-03-09 17:56:57.973205,2026-03-09,17,11,3,C,Line-1,PCB,BATCH-8240,M-101,96.73,22,1,Done,32.07,1040,7.0,10,Copper,High,225,191.0,312,928,77.46,3.63,7,9,35.3,45.13,72.23,0,0,0,915
674,2025-08-04 15:05:57.973205,2025-08-04,15,32,8,B,Line-1,Sensor,BATCH-0042,M-104,60.29,16,60,Pending,59.14,1019,10.0,6,Plastic,Low,205,842.0,345,832,80.74,3.21,6,4,21.88,56.25,109.01,0,0,0,834
675,2025-12-26 16:17:57.973205,2025-12-26,16,52,12,B,Line-2,PCB,BATCH-6107,M-101,62.99,17,40,Pending,56.97,1003,11.0,12,Silicon,High,249,188.0,1175,268,99.12,0.9,18,7,35.89,65.3,51.02,0,0,0,280
676,2026-04-16 22:43:57.973205,2026-04-16,22,16,4,C,Line-2,Sensor,BATCH-2818,M-102,68.83,23,23,Done,43.29,1031,10.0,6,Plastic,Low,217,332.0,409,497,87.18,2.25,20,3,31.74,51.63,90.8,0,0,0,496
677,2025-11-18 04:27:57.973205,2025-11-18,4,47,11,C,Line-1,PCB,BATCH-3401,M-102,52.41,19,101,Pending,23.36,1020,4.0,7,Plastic,Medium,238,858.0,854,941,84.94,0.66,0,2,25.39,49.41,107.64,0,0,1,940
678,2026-01-31 03:23:57.973205,2026-01-31,3,5,1,B,Line-1,Microchip,BATCH-4823,M-101,95.85,6,66,Pending,48.39,1022,8.0,12,Copper,Low,214,611.0,431,636,95.96,2.1,4,6,29.49,55.87,112.66,0,1,0,626
679,2025-06-10 21:16:57.973205,2025-06-10,21,24,6,B,Line-2,Sensor,BATCH-3551,M-102,81.85,17,24,Pending,18.3,1029,3.0,12,Silicon,Medium,245,305.0,1153,458,93.8,4.62,0,1,23.4,41.73,96.41,0,0,0,454
680,2025-12-22 03:29:57.973205,2025-12-22,3,52,12,B,Line-3,PCB,BATCH-6002,M-104,72.45,18,105,Pending,41.97,1049,2.0,10,Plastic,Medium,225,766.0,1058,699,65.35,0.91,17,4,34.07,45.8,106.18,1,0,1,713
681,2026-01-10 14:59:57.973205,2026-01-10,14,2,1,C,Line-1,PCB,BATCH-5554,M-103,93.88,20,72,Pending,19.02,1037,9.0,8,Silicon,Low,216,508.0,1143,814,92.55,3.55,11,9,36.55,60.58,85.46,0,0,1,797
682,2025-09-22 21:47:57.973205,2025-09-22,21,39,9,B,Line-3,PCB,BATCH-2664,M-102,52.35,15,53,Pending,49.98,1049,2.0,8,Plastic,High,229,381.0,775,763,86.43,2.59,10,10,20.02,44.5,95.9,0,0,0,771
683,2026-04-14 18:12:57.973205,2026-04-14,18,16,4,C,Line-2,Microchip,BATCH-8311,M-103,94.16,21,116,Done,18.74,1047,8.0,6,Plastic,Medium,213,901.0,799,372,95.12,0.59,5,2,39.06,35.56,75.8,0,0,0,362
684,2026-03-15 03:20:57.973205,2026-03-15,3,11,3,A,Line-2,Microchip,BATCH-0560,M-101,101.11,10,100,Pending,46.52,1008,6.0,8,Silicon,Medium,208,347.0,334,321,99.77,1.49,12,4,39.76,50.35,118.74,0,0,1,317
685,2026-02-05 05:11:57.973205,2026-02-05,5,6,2,A,Line-2,Sensor,BATCH-1177,M-101,56.01,8,97,Done,35.51,1038,12.0,7,Plastic,Medium,242,612.0,729,1083,61.85,4.47,3,0,35.2,44.52,86.46,1,0,0,1101
686,2026-01-02 04:53:57.973205,2026-01-02,4,1,1,B,Line-2,Sensor,BATCH-2727,M-103,50.5,15,112,Pending,51.36,1006,9.0,8,Plastic,High,208,276.0,895,421,80.8,1.9,10,5,32.82,69.59,71.64,0,0,1,402
687,2025-05-24 18:52:57.973205,2025-05-24,18,21,5,C,Line-2,PCB,BATCH-6993,M-104,109.97,23,98,Pending,17.37,1007,,9,Plastic,High,231,566.0,602,689,77.5,4.22,7,10,36.59,59.52,65.93,0,0,1,701
688,2025-07-11 09:19:57.973205,2025-07-11,9,28,7,B,Line-2,Sensor,BATCH-8354,M-103,79.18,7,50,Done,44.34,1010,15.0,12,Plastic,Low,213,826.0,627,390,77.71,1.07,19,9,22.52,49.15,68.18,0,0,0,382
689,2025-09-21 04:58:57.973205,2025-09-21,4,38,9,B,Line-3,Microchip,BATCH-6691,M-104,102.93,5,74,Done,46.85,1046,3.0,7,Plastic,Medium,226,279.0,350,786,85.94,1.53,14,6,23.43,61.42,52.08,0,0,0,801
690,2025-09-25 19:43:57.973205,2025-09-25,19,39,9,A,Line-2,Sensor,BATCH-5025,M-104,105.14,8,58,Pending,26.59,1007,7.0,7,Copper,Medium,211,401.0,1131,341,91.67,2.5,14,10,29.04,44.07,92.33,0,0,0,359
692,2025-07-08 02:01:57.973205,2025-07-08,2,28,7,C,Line-2,Sensor,BATCH-0250,M-103,103.6,11,48,Done,23.99,1049,6.0,9,Copper,High,205,468.0,1026,618,94.97,1.36,1,6,21.77,64.5,62.94,0,0,0,628
693,2026-01-17 20:24:57.973205,2026-01-17,20,3,1,B,Line-1,Sensor,BATCH-3006,M-101,116.98,6,24,Done,21.79,1042,4.0,10,Silicon,High,226,664.0,883,469,65.25,2.73,3,9,24.84,61.39,86.92,0,0,0,452
694,2026-04-19 08:28:57.973205,2026-04-19,8,16,4,A,Line-2,Sensor,BATCH-9772,M-101,95.4,14,28,Pending,23.75,1013,9.0,9,Silicon,Low,226,173.0,451,304,83.41,3.67,5,6,22.06,35.84,56.97,0,1,0,304
695,2025-06-14 02:55:57.973205,2025-06-14,2,24,6,C,Line-1,Microchip,BATCH-2390,M-101,73.43,13,31,Done,27.9,1033,2.0,11,Silicon,High,218,607.0,1047,892,88.45,1.51,2,3,33.43,43.87,99.27,0,0,0,905
696,2026-04-01 05:39:57.973205,2026-04-01,5,14,4,A,Line-1,Microchip,BATCH-7552,M-104,109.16,7,63,Pending,49.13,1029,12.0,11,Plastic,Medium,204,990.0,338,632,85.76,1.62,11,0,24.93,49.27,58.66,0,0,0,633
697,2026-01-16 10:28:57.973205,2026-01-16,10,3,1,B,Line-2,Microchip,BATCH-1366,M-103,102.23,23,2,Done,39.88,1023,10.0,10,Copper,High,208,,927,681,94.79,4.22,16,4,25.2,66.32,73.85,0,0,0,699
698,2026-03-07 01:18:57.973205,2026-03-07,1,10,3,C,Line-2,Microchip,BATCH-5872,M-104,117.72,8,94,Done,29.38,1010,15.0,6,Silicon,High,225,267.0,766,858,81.75,0.69,9,3,37.86,45.23,54.39,0,0,0,855
699,2025-07-13 13:11:57.973205,2025-07-13,13,28,7,B,Line-3,Microchip,BATCH-4924,M-103,51.87,10,64,,18.66,1023,1.0,12,Silicon,Low,225,862.0,435,313,61.87,1.12,9,0,30.96,53.31,65.44,1,0,0,313
700,2025-09-08 16:26:57.973205,2025-09-08,16,37,9,B,Line-3,PCB,BATCH-6539,M-101,75.11,11,45,Done,18.84,1029,13.0,9,Silicon,Low,212,382.0,1169,228,86.31,2.37,2,3,22.34,61.92,95.1,0,0,0,212
701,2026-03-07 18:12:57.973205,2026-03-07,18,10,3,B,Line-1,Sensor,BATCH-6686,M-102,85.44,15,46,Done,55.03,1040,2.0,9,Copper,High,202,931.0,397,938,85.27,4.45,10,1,32.36,61.06,112.59,0,0,0,946
702,2025-11-20 10:36:57.973205,2025-11-20,10,47,11,C,Line-1,PCB,BATCH-8360,M-102,99.35,14,4,Done,30.36,1037,7.0,9,Silicon,High,226,889.0,842,1027,74.89,2.65,2,9,34.87,69.24,65.3,0,0,0,1013
703,2026-03-23 16:49:57.973205,2026-03-23,16,13,3,B,Line-1,PCB,BATCH-8284,M-103,65.78,12,68,Pending,33.29,1019,9.0,12,Plastic,Medium,245,426.0,601,701,91.77,1.68,10,3,29.49,74.7,99.81,0,0,0,710
704,2026-04-19 13:11:57.973205,2026-04-19,13,16,4,C,Line-3,Sensor,BATCH-2913,M-104,68.53,6,81,Pending,25.03,1045,7.0,8,Plastic,Medium,228,559.0,932,968,99.78,4.1,20,9,28.19,62.22,56.22,0,0,1,973
705,2025-07-29 11:48:57.973205,2025-07-29,11,31,7,B,Line-3,PCB,BATCH-3791,M-101,54.58,13,2,Pending,43.12,1007,4.0,6,Plastic,High,249,703.0,433,914,82.19,3.62,5,0,35.97,79.79,74.67,0,0,0,920
707,2026-03-28 07:45:57.973205,2026-03-28,7,13,3,A,Line-2,PCB,BATCH-8594,M-101,111.09,23,101,Pending,54.92,1025,7.0,12,Plastic,Medium,212,935.0,1110,1053,77.11,1.55,0,3,37.4,40.05,70.94,0,0,1,1041
708,2026-05-06 21:10:57.973205,2026-05-06,21,19,5,B,Line-3,PCB,BATCH-6221,M-102,111.27,14,80,Pending,39.51,1027,11.0,10,Copper,Low,208,725.0,1080,258,91.59,1.68,3,3,29.81,79.87,109.28,0,1,1,268
709,2025-11-02 23:42:57.973205,2025-11-02,23,44,11,A,Line-1,Microchip,BATCH-0746,M-102,103.82,12,63,Pending,51.71,1040,15.0,11,Plastic,Low,223,135.0,366,346,74.58,1.87,7,0,37.64,37.6,89.52,1,1,0,361
710,2026-02-27 18:55:57.973205,2026-02-27,18,9,2,C,Line-1,Sensor,BATCH-1284,M-102,85.49,24,72,Pending,40.9,1042,6.0,8,Plastic,High,243,102.0,1111,512,66.2,1.98,10,0,27.7,44.31,81.22,1,0,1,517
713,2026-03-27 06:33:57.973205,2026-03-27,6,13,3,C,Line-1,PCB,BATCH-3608,M-101,70.43,9,6,,34.08,1017,,10,Plastic,Medium,223,189.0,883,838,66.98,1.33,2,4,28.55,58.38,80.19,0,0,0,831
714,2025-06-09 14:24:57.973205,2025-06-09,14,24,6,B,Line-2,Sensor,BATCH-1985,M-104,84.01,23,40,Done,31.41,1015,10.0,12,Silicon,Medium,203,503.0,633,527,76.34,1.35,20,7,38.17,44.61,96.64,0,0,0,532
715,2026-04-23 06:28:57.973205,2026-04-23,6,17,4,C,Line-3,Sensor,BATCH-1026,M-103,109.2,12,67,Done,56.0,1014,9.0,9,Plastic,Medium,219,167.0,449,332,80.57,0.68,18,9,36.71,46.93,72.82,0,0,0,350
716,2025-07-07 08:37:57.973205,2025-07-07,8,28,7,B,Line-3,Sensor,BATCH-2245,M-104,90.6,21,93,Pending,39.03,1047,11.0,9,Silicon,High,230,650.0,1085,432,74.41,4.42,1,5,25.15,52.59,109.25,1,0,1,448
717,2025-07-12 20:52:57.973205,2025-07-12,20,28,7,C,Line-3,PCB,BATCH-5869,M-101,86.6,10,115,Pending,18.77,1049,1.0,9,Plastic,Medium,222,471.0,427,211,95.85,3.74,11,1,32.33,57.81,89.46,0,0,1,229
718,2026-02-19 22:25:57.973205,2026-02-19,22,8,2,C,Line-1,PCB,BATCH-6802,M-101,104.93,19,109,Done,45.77,1010,4.0,12,Silicon,High,218,901.0,872,1033,78.22,3.39,18,9,22.0,33.98,88.4,0,0,0,1035
720,2025-12-02 09:22:57.973205,2025-12-02,9,49,12,C,Line-1,Sensor,BATCH-7678,M-104,100.36,8,4,Done,22.53,1006,10.0,11,Silicon,Medium,209,594.0,794,646,95.49,1.65,5,8,36.77,75.1,101.41,0,0,0,658
721,2025-11-16 15:41:57.973205,2025-11-16,15,46,11,A,Line-1,Microchip,BATCH-2505,M-103,86.8,17,79,Pending,48.38,1044,5.0,11,Copper,High,221,824.0,572,292,99.81,4.33,8,6,39.61,74.33,53.33,0,0,1,306
722,2025-10-19 02:37:57.973205,2025-10-19,2,42,10,B,Line-3,Microchip,BATCH-1924,M-104,119.79,5,7,Done,23.27,1003,12.0,12,Silicon,Medium,248,215.0,488,860,68.09,4.12,8,7,30.52,48.41,62.28,0,0,0,871
723,2025-06-17 06:39:57.973205,2025-06-17,6,25,6,B,Line-2,Sensor,BATCH-2173,M-102,95.77,6,27,Pending,22.16,1024,6.0,11,Silicon,High,248,336.0,614,706,83.77,1.58,7,1,29.94,35.15,110.36,0,0,0,722
724,2026-01-11 04:08:57.973205,2026-01-11,4,2,1,B,Line-3,PCB,BATCH-6967,M-103,102.83,18,64,Done,40.23,1016,,8,Plastic,Medium,246,532.0,578,370,79.29,2.09,11,0,36.16,66.01,72.73,0,0,0,386
725,2026-01-25 23:35:57.973205,2026-01-25,23,4,1,B,Line-3,PCB,BATCH-8835,M-104,82.47,7,18,Done,35.88,1033,4.0,7,Copper,High,213,951.0,340,334,86.25,2.99,0,1,33.86,68.92,119.94,0,0,0,351
726,2026-04-18 01:02:57.973205,2026-04-18,1,16,4,A,Line-3,PCB,BATCH-1707,M-101,107.66,23,108,Done,18.64,1034,14.0,10,Copper,Low,223,999.0,657,406,64.11,4.53,2,8,31.97,62.87,81.88,1,1,0,412
727,2025-10-30 13:57:57.973205,2025-10-30,13,44,10,B,Line-2,Sensor,BATCH-6666,M-103,84.18,23,32,Done,16.34,1005,14.0,11,Copper,High,232,262.0,865,870,71.74,2.24,14,3,32.88,45.89,50.84,0,0,0,852
728,2026-03-01 15:41:57.973205,2026-03-01,15,9,3,C,Line-3,Sensor,BATCH-5622,M-102,68.48,13,120,Pending,22.03,1014,1.0,7,Silicon,Low,203,660.0,339,714,61.83,4.09,5,1,25.95,68.22,67.61,1,0,1,699
729,2025-06-22 00:44:57.973205,2025-06-22,0,25,6,C,Line-2,Sensor,BATCH-9639,M-102,108.68,15,60,Pending,38.64,1031,11.0,10,Silicon,High,205,347.0,958,807,75.39,1.4,4,10,38.88,62.36,96.28,0,0,0,811
730,2026-03-21 09:51:57.973205,2026-03-21,9,12,3,B,Line-2,PCB,BATCH-6144,M-101,58.83,7,120,Done,56.94,1028,12.0,9,Silicon,Low,212,114.0,1058,930,77.76,1.6,6,2,34.46,46.28,73.05,0,0,0,929
731,2026-04-20 20:38:57.973205,2026-04-20,20,17,4,A,Line-1,Microchip,BATCH-6396,M-103,61.46,24,36,Done,47.59,1012,3.0,9,Plastic,Low,250,972.0,1047,863,96.12,4.76,20,8,38.1,73.81,53.02,0,0,0,844
733,2026-05-11 00:02:57.973205,2026-05-11,0,20,5,A,Line-1,Microchip,BATCH-4484,M-102,78.81,14,18,Done,46.58,1016,8.0,9,Copper,Medium,233,506.0,1144,1035,79.22,3.23,2,3,38.56,57.61,65.5,0,0,0,1048
734,2026-03-19 16:28:57.973205,2026-03-19,16,12,3,C,Line-2,Microchip,BATCH-5107,M-103,82.33,11,11,Pending,49.04,1040,4.0,7,Silicon,High,232,892.0,714,344,74.7,4.0,7,10,37.82,55.54,53.76,0,0,0,355
735,2026-04-24 13:11:57.973205,2026-04-24,13,17,4,A,Line-3,Microchip,BATCH-1275,M-101,98.39,22,58,Pending,21.59,1018,6.0,7,Silicon,High,213,535.0,1121,417,69.29,1.39,19,7,30.63,61.1,65.74,1,0,0,404
736,2026-05-14 10:44:57.973205,2026-05-14,10,20,5,C,Line-1,Sensor,BATCH-8259,M-102,59.5,18,70,Pending,26.9,1029,10.0,10,Silicon,Low,225,260.0,375,261,66.21,3.2,8,0,36.66,30.23,84.85,1,0,0,277
737,2026-02-22 04:50:57.973205,2026-02-22,4,8,2,A,Line-3,Microchip,BATCH-6830,M-103,63.49,5,32,Pending,30.5,1023,9.0,10,Copper,Medium,213,277.0,887,617,69.07,4.3,7,6,35.35,31.0,74.71,0,0,0,620
738,2025-06-28 09:36:57.973205,2025-06-28,9,26,6,C,Line-2,PCB,BATCH-6627,M-101,96.11,24,13,Done,49.42,1043,1.0,11,Plastic,Medium,222,670.0,793,1090,66.82,4.1,9,0,32.52,79.76,110.7,0,0,0,1082
739,2025-10-04 13:23:57.973205,2025-10-04,13,40,10,B,Line-1,Sensor,BATCH-5929,M-104,53.62,18,65,Done,37.95,1042,3.0,10,Copper,Low,202,105.0,944,837,84.59,2.67,18,4,27.15,38.46,113.05,0,0,0,844
740,2025-08-15 05:16:57.973205,2025-08-15,5,33,8,B,Line-1,Microchip,BATCH-7320,M-103,97.16,12,68,Done,38.91,1037,9.0,12,Plastic,Low,228,183.0,488,410,72.44,4.42,10,3,24.5,67.02,110.96,1,1,0,400
741,2025-05-20 11:52:57.973205,2025-05-20,11,21,5,C,Line-1,Microchip,BATCH-0990,M-103,56.31,21,39,Done,37.54,1004,3.0,6,Silicon,Medium,202,740.0,785,415,86.04,2.16,15,5,25.78,60.07,60.82,0,0,0,421
742,2026-01-03 08:27:57.973205,2026-01-03,8,1,1,A,Line-3,PCB,BATCH-7075,M-102,65.68,13,64,Done,56.7,1023,10.0,9,Silicon,Low,232,196.0,333,983,97.76,3.31,15,7,37.71,32.34,76.32,0,0,0,970
743,2026-05-05 08:35:57.973205,2026-05-05,8,19,5,B,Line-1,Sensor,BATCH-1143,M-104,74.44,14,117,,33.27,1030,9.0,7,Silicon,High,220,668.0,1128,942,71.56,0.71,18,8,38.96,48.04,104.02,1,0,0,952
744,2026-01-27 12:36:57.973205,2026-01-27,12,5,1,A,Line-2,Sensor,BATCH-2085,M-102,66.05,11,60,Pending,31.83,1021,6.0,8,Plastic,Low,234,975.0,318,656,99.14,2.68,11,9,27.32,61.86,67.92,0,0,0,651
745,2025-09-30 15:04:57.973205,2025-09-30,15,40,9,B,Line-3,Sensor,BATCH-6226,M-102,60.0,14,114,Pending,22.25,1037,2.0,9,Silicon,Medium,202,106.0,716,806,89.87,3.82,9,5,29.5,39.35,51.84,0,0,1,794
746,2025-07-09 22:33:57.973205,2025-07-09,22,28,7,B,Line-3,Sensor,BATCH-5906,M-101,53.33,24,81,Pending,54.59,1016,8.0,12,Silicon,High,238,115.0,570,473,66.33,2.18,16,5,21.63,64.88,98.98,1,0,1,467
747,2025-09-06 22:39:57.973205,2025-09-06,22,36,9,B,Line-1,Microchip,BATCH-3430,M-103,96.66,13,120,Pending,32.5,1036,6.0,12,Silicon,High,245,191.0,725,465,62.04,1.12,20,1,39.02,30.31,114.92,1,0,1,472
749,2026-01-04 22:33:57.973205,2026-01-04,22,1,1,A,Line-1,Microchip,BATCH-5999,M-104,54.76,16,86,Pending,55.91,1020,8.0,10,Copper,High,208,179.0,686,411,96.12,4.27,10,7,29.09,70.23,74.9,0,0,1,416
750,2025-05-19 21:04:57.973205,2025-05-19,21,21,5,A,Line-1,Microchip,BATCH-6246,M-103,117.72,21,100,Done,44.17,1050,14.0,11,Plastic,Medium,206,225.0,429,1065,92.67,2.23,13,6,36.63,73.62,76.02,0,0,0,1082
751,2025-12-14 10:09:57.973205,2025-12-14,10,50,12,C,Line-3,Sensor,BATCH-9983,M-104,54.42,5,85,Done,28.4,1049,5.0,10,Copper,High,237,127.0,737,385,82.22,3.68,9,8,24.38,36.13,81.17,0,0,0,397
752,2026-02-15 13:30:57.973205,2026-02-15,13,7,2,B,Line-1,PCB,BATCH-7752,M-104,95.61,8,49,Done,16.77,1004,6.0,10,Plastic,Medium,231,198.0,401,886,71.67,3.24,15,1,32.52,52.55,76.02,0,0,0,870
753,2025-12-17 13:56:57.973205,2025-12-17,13,51,12,C,Line-3,Microchip,BATCH-9080,M-103,56.68,20,120,Done,36.74,1028,7.0,9,Silicon,Medium,200,713.0,1130,512,77.18,4.44,9,10,25.87,68.6,52.86,0,0,0,505
754,2025-07-25 01:45:57.973205,2025-07-25,1,30,7,C,Line-3,PCB,BATCH-8983,M-102,82.24,18,81,Done,30.26,1028,,11,Plastic,Medium,230,799.0,366,382,90.38,4.35,11,2,32.16,67.45,65.83,0,0,0,379
755,2025-07-21 10:25:57.973205,2025-07-21,10,30,7,C,Line-3,PCB,BATCH-5253,M-101,70.15,19,60,Pending,51.49,1027,2.0,11,Silicon,High,246,886.0,641,907,76.86,4.28,11,6,21.98,46.11,106.24,0,0,0,900
756,2025-07-22 16:57:57.973205,2025-07-22,16,30,7,A,Line-2,Microchip,BATCH-7705,M-104,110.61,12,67,Done,31.84,1038,5.0,7,Copper,High,237,137.0,754,239,86.32,4.22,11,0,37.91,33.39,118.69,0,0,0,220
757,2025-11-17 05:49:57.973205,2025-11-17,5,47,11,B,Line-2,PCB,BATCH-2738,M-101,119.57,22,78,Pending,19.93,1038,15.0,9,Copper,Low,222,576.0,394,332,88.75,4.14,4,6,25.16,37.07,65.45,0,1,1,317
758,2026-03-03 01:06:57.973205,2026-03-03,1,10,3,B,Line-2,Sensor,BATCH-7484,M-101,102.97,12,55,Pending,30.75,1024,8.0,10,Plastic,Medium,222,270.0,445,1082,99.28,4.05,14,3,34.86,57.03,55.99,0,0,0,1099
759,2026-03-08 21:34:57.973205,2026-03-08,21,10,3,A,Line-1,Sensor,BATCH-6566,M-101,72.38,20,58,Done,18.65,1038,15.0,8,Silicon,Low,250,516.0,798,1012,92.2,4.01,16,8,27.36,77.14,61.14,0,0,0,1007
760,2025-07-09 08:33:57.973205,2025-07-09,8,28,7,A,Line-1,PCB,BATCH-5838,M-103,66.82,23,38,Pending,26.65,1033,5.0,6,Plastic,High,238,565.0,947,406,77.72,4.65,5,4,21.09,74.09,79.53,0,0,0,413
