Production_ID,Production_DateTime,Production_Date,Production_Hour,Production_Week,Production_Month,Shift_Type,Production_Line,Product_Type,Batch_Number,Machine_ID,Machine_Temperature,Machine_Run_Time,Downtime_Minutes,Maintenance_Status,Power_Consumption,Operator_ID,Operator_Experience,Shift_Hours,Material_Type,Material_Quality,Supplier_ID,Inventory_Level,Production_Target,Actual_Output,Production_Efficiency,Cycle_Time,Defect_Count,Rejection_Count,Factory_Temperature,Humidity_Level,Noise_Level,Delay_Status,Defect_Status,Failure_Risk,Predicted_Output
2693,2026-01-30 04:33:35.823746,2026-01-30,4,5,1,C,Line-2,Sensor,BATCH-4928,M-101,67.29,10,82,Pending,34.34,1005,13,6,Silicon,High,246,336,870,799,91.84,0.71,3,3,27.26,68.61,92.48,0,0,1,790
2694,2026-01-15 18:40:35.823746,2026-01-15,18,3,1,A,Line-1,PCB,BATCH-0881,M-103,69.07,9,14,Done,39.34,1009,4,12,Copper,Low,203,508,371,375,101.08,3.35,1,0,26.74,56.65,68.12,0,0,0,383
2695,2025-05-27 18:10:35.823746,2025-05-27,18,22,5,A,Line-2,PCB,BATCH-9446,M-101,119.18,6,22,Done,52.14,1011,14,8,Copper,High,228,245,520,536,103.08,3.95,11,7,30.05,52.43,80.67,0,1,0,537
2696,2025-07-31 07:24:35.823746,2025-07-31,7,31,7,A,Line-2,Microchip,BATCH-5197,M-101,73.97,12,18,Done,17.54,1036,11,7,Plastic,High,231,774,550,564,102.55,2.09,4,0,22.1,52.81,73.02,0,0,0,549
2697,2026-01-10 14:06:35.823746,2026-01-10,14,2,1,B,Line-1,PCB,BATCH-4361,M-104,83.04,17,30,Done,31.84,1021,5,8,Silicon,Low,233,816,959,939,97.91,3.18,9,9,20.53,31.14,116.43,0,1,0,947
2698,2026-04-21 12:19:35.823746,2026-04-21,12,17,4,A,Line-1,PCB,BATCH-2834,M-102,71.81,20,0,Done,57.82,1030,12,10,Silicon,High,241,113,521,555,106.53,3.92,4,5,38.67,51.17,113.3,0,0,0,553
2699,2025-08-03 15:11:35.823746,2025-08-03,15,31,8,B,Line-2,PCB,BATCH-7743,M-103,69.39,21,25,Done,36.94,1040,13,6,Silicon,High,202,424,1056,1057,100.09,1.65,3,8,26.03,65.24,94.83,0,0,0,1063
2700,2025-11-06 06:48:35.823746,2025-11-06,6,45,11,B,Line-1,Sensor,BATCH-5595,M-101,65.29,23,36,Done,40.51,1042,14,12,Silicon,High,222,930,406,398,98.03,4.45,4,2,29.68,50.38,64.54,0,0,0,405
2701,2025-07-03 06:12:35.823746,2025-07-03,6,27,7,A,Line-3,Microchip,BATCH-2542,M-102,75.14,20,15,Done,29.92,1040,7,7,Silicon,High,215,447,760,769,101.18,3.96,3,3,39.5,74.97,76.83,0,0,0,749
2702,2026-04-02 18:40:35.823746,2026-04-02,18,14,4,C,Line-3,PCB,BATCH-5592,M-101,57.76,13,48,Done,48.34,1017,2,6,Copper,High,237,352,854,795,93.09,4.95,1,7,30.45,31.1,91.28,0,0,0,776
2703,2026-03-31 14:59:35.823746,2026-03-31,14,14,3,B,Line-2,PCB,BATCH-7123,M-102,108.49,22,36,Pending,40.36,1040,9,11,Silicon,High,211,777,441,423,95.92,1.41,3,0,27.65,55.05,55.0,0,0,0,432
2704,2025-06-15 06:42:35.823746,2025-06-15,6,24,6,B,Line-3,Microchip,BATCH-0144,M-102,57.82,20,24,Done,37.04,1005,14,6,Copper,Medium,242,298,909,913,100.44,2.27,4,7,30.12,35.41,111.11,0,0,0,916
2705,2025-10-30 21:58:35.823746,2025-10-30,21,44,10,C,Line-3,PCB,BATCH-5429,M-102,90.6,11,41,Pending,25.5,1003,14,10,Plastic,Medium,217,396,394,366,92.89,0.82,3,3,30.12,38.56,64.72,0,0,0,349
2706,2025-11-21 14:45:35.823746,2025-11-21,14,47,11,C,Line-3,Sensor,BATCH-1463,M-101,113.27,16,113,Done,50.65,1039,15,8,Silicon,High,237,112,593,495,83.47,3.89,1,2,26.07,35.45,108.07,0,0,0,507
2707,2025-10-10 11:04:35.823746,2025-10-10,11,41,10,A,Line-2,Sensor,BATCH-0455,M-103,65.72,11,24,Done,34.67,1044,9,10,Plastic,Medium,228,864,330,334,101.21,2.28,0,9,22.16,36.41,84.2,0,0,0,331
2708,2026-03-18 01:11:35.823746,2026-03-18,1,12,3,A,Line-3,Microchip,BATCH-5510,M-102,51.93,11,30,Done,22.31,1021,4,7,Copper,High,238,697,917,905,98.69,3.52,3,0,32.21,52.23,89.02,0,0,0,890
2709,2025-06-14 08:47:35.823746,2025-06-14,8,24,6,A,Line-2,Microchip,BATCH-6036,M-102,67.22,11,26,Pending,51.02,1005,9,9,Plastic,Medium,216,379,631,633,100.32,4.39,2,4,21.3,54.21,83.76,0,0,0,620
2710,2026-03-11 22:36:35.823746,2026-03-11,22,11,3,C,Line-1,Microchip,BATCH-6170,M-102,87.72,15,30,Done,59.09,1010,9,11,Plastic,High,200,268,1087,1060,97.52,1.92,4,7,30.16,42.0,116.52,0,0,0,1062
2711,2025-12-18 18:38:35.823746,2025-12-18,18,51,12,B,Line-1,Microchip,BATCH-9810,M-102,67.05,14,24,Done,58.12,1014,4,10,Plastic,Medium,211,448,565,549,97.17,3.52,4,7,20.51,53.51,58.2,0,0,0,550
2712,2025-06-20 05:49:35.823746,2025-06-20,5,25,6,B,Line-3,Sensor,BATCH-4852,M-103,54.3,18,11,Done,45.71,1008,7,6,Plastic,High,201,574,1145,1148,100.26,1.26,2,6,33.07,52.71,55.75,0,0,0,1150
2713,2026-02-23 15:34:35.823746,2026-02-23,15,9,2,C,Line-1,Microchip,BATCH-0190,M-103,54.69,7,74,Done,17.55,1043,4,10,Copper,High,248,615,1140,1059,92.89,1.29,1,1,28.8,43.08,118.8,0,0,0,1070
2714,2025-10-15 17:36:35.823746,2025-10-15,17,42,10,C,Line-1,Sensor,BATCH-4077,M-103,70.41,12,70,Done,26.32,1041,11,9,Plastic,High,248,864,866,803,92.73,1.1,4,10,27.43,57.55,89.46,0,0,0,784
2715,2025-09-03 14:51:35.823746,2025-09-03,14,36,9,C,Line-1,Sensor,BATCH-0158,M-102,93.83,17,84,Done,42.51,1042,13,7,Silicon,Medium,219,167,1102,1029,93.38,3.32,8,0,28.8,41.42,70.27,0,1,0,1034
2716,2025-09-19 21:47:35.823746,2025-09-19,21,38,9,B,Line-1,Sensor,BATCH-4050,M-101,78.79,9,48,Pending,29.28,1036,12,12,Copper,High,230,155,655,631,96.34,2.43,2,9,35.23,44.1,82.53,0,0,0,623
2717,2026-01-18 04:38:35.823746,2026-01-18,4,3,1,B,Line-1,Sensor,BATCH-3351,M-104,103.68,5,48,Done,34.62,1048,10,6,Plastic,Medium,236,656,677,649,95.86,5.0,7,3,24.18,34.05,97.46,0,1,0,650
2718,2025-08-22 02:44:35.823746,2025-08-22,2,34,8,A,Line-3,Microchip,BATCH-8909,M-101,88.76,20,24,Done,57.2,1043,4,7,Copper,High,228,405,799,793,99.25,3.68,2,2,27.53,73.9,75.45,0,0,0,788
2719,2025-10-16 06:11:35.823746,2025-10-16,6,42,10,A,Line-2,Sensor,BATCH-8929,M-103,76.22,15,3,Done,16.48,1013,6,10,Copper,High,200,494,392,411,104.85,0.88,0,9,24.55,67.29,68.76,0,0,0,423
2720,2025-05-19 07:08:35.823746,2025-05-19,7,21,5,A,Line-1,Microchip,BATCH-7663,M-103,66.36,15,18,Pending,20.96,1008,2,6,Plastic,Medium,204,272,886,882,99.55,4.37,3,5,32.11,44.87,87.24,0,0,0,879
2721,2025-09-25 05:22:35.823746,2025-09-25,5,39,9,A,Line-2,Sensor,BATCH-2218,M-102,107.84,5,7,Pending,57.73,1006,6,9,Plastic,Medium,228,724,493,508,103.04,0.82,4,3,37.62,42.85,68.37,0,0,0,499
2722,2025-05-26 03:34:35.823746,2025-05-26,3,22,5,A,Line-2,Microchip,BATCH-5173,M-102,77.99,24,4,Done,55.84,1031,10,9,Copper,Medium,215,636,383,409,106.79,4.32,4,5,34.09,54.65,91.67,0,0,0,426
2723,2025-10-19 00:18:35.823746,2025-10-19,0,42,10,B,Line-1,Microchip,BATCH-3349,M-104,76.45,21,34,Done,21.44,1008,8,11,Plastic,Medium,202,844,1026,1008,98.25,3.06,2,7,26.47,45.69,66.99,0,0,0,993
2724,2026-03-03 19:28:35.823746,2026-03-03,19,10,3,B,Line-2,Microchip,BATCH-8033,M-103,65.74,10,47,Done,45.31,1005,4,9,Silicon,High,225,686,871,832,95.52,2.65,4,4,30.81,50.71,88.83,0,0,0,842
2725,2026-04-08 06:09:35.823746,2026-04-08,6,15,4,C,Line-1,Microchip,BATCH-4178,M-103,91.52,7,106,Pending,17.19,1010,15,7,Copper,Medium,241,327,874,783,89.59,2.46,2,7,36.74,45.59,73.01,0,0,1,767
2726,2026-03-17 18:59:35.823746,2026-03-17,18,12,3,A,Line-1,Microchip,BATCH-0984,M-102,50.08,16,14,Done,29.55,1008,4,10,Copper,Medium,240,163,523,527,100.76,2.65,1,9,24.12,77.54,118.42,0,0,0,525
2727,2026-04-09 17:24:35.823746,2026-04-09,17,15,4,C,Line-3,Microchip,BATCH-4831,M-102,103.02,9,60,Done,15.95,1021,2,6,Copper,Low,233,846,401,330,82.29,2.6,17,10,26.57,60.16,111.99,0,1,0,325
2728,2026-02-04 19:47:35.823746,2026-02-04,19,6,2,C,Line-1,Microchip,BATCH-5350,M-103,109.87,20,37,Pending,22.83,1045,5,7,Copper,High,203,220,584,542,92.81,3.39,0,3,28.6,56.7,78.67,0,0,0,531
2729,2025-11-30 01:28:35.823746,2025-11-30,1,48,11,C,Line-3,Sensor,BATCH-9691,M-101,80.68,5,63,Done,51.75,1044,15,6,Silicon,High,229,637,1160,1112,95.86,2.04,4,5,29.79,46.8,82.19,0,0,0,1129
2730,2026-01-24 06:49:35.823746,2026-01-24,6,4,1,A,Line-2,Microchip,BATCH-0299,M-103,58.56,24,14,Done,41.3,1013,1,6,Copper,High,224,378,579,577,99.65,1.05,0,6,27.94,35.84,88.96,0,0,0,583
2731,2025-08-20 15:25:35.823746,2025-08-20,15,34,8,B,Line-1,PCB,BATCH-1875,M-101,114.5,23,14,Pending,58.92,1026,7,12,Plastic,Medium,234,615,697,697,100.0,2.53,19,2,26.82,74.69,76.25,0,1,0,701
2732,2026-04-06 06:02:35.823746,2026-04-06,6,15,4,B,Line-1,Sensor,BATCH-4856,M-103,69.22,22,26,Done,32.33,1001,11,7,Plastic,High,223,462,361,357,98.89,4.59,3,6,33.32,75.69,92.43,0,0,0,361
2733,2026-01-19 08:00:35.823746,2026-01-19,8,4,1,B,Line-1,PCB,BATCH-9374,M-104,117.36,19,49,Done,59.21,1029,15,12,Plastic,High,200,138,366,347,94.81,3.04,20,6,24.18,62.46,56.47,0,1,0,364
2734,2026-04-07 12:13:35.823746,2026-04-07,12,15,4,C,Line-2,PCB,BATCH-3056,M-104,92.72,10,120,Done,53.09,1047,15,7,Plastic,High,205,807,1156,1051,90.92,2.99,2,4,28.47,45.73,107.22,0,0,0,1066
2735,2025-08-18 14:47:35.823746,2025-08-18,14,34,8,B,Line-2,Sensor,BATCH-6629,M-102,111.03,9,38,Pending,50.57,1042,3,12,Silicon,Low,214,354,449,417,92.87,3.55,12,2,27.91,67.93,81.53,0,1,0,412
2736,2026-01-05 05:40:35.823746,2026-01-05,5,2,1,C,Line-1,PCB,BATCH-9685,M-103,83.47,13,113,Pending,21.09,1045,1,6,Copper,High,211,567,1105,979,88.6,1.14,2,5,36.14,74.5,101.5,0,0,1,968
2737,2025-08-03 07:42:35.823746,2025-08-03,7,31,8,C,Line-3,PCB,BATCH-4371,M-104,101.1,20,100,Done,20.7,1023,11,8,Plastic,Medium,200,830,803,710,88.42,1.74,8,2,34.02,53.68,86.39,0,1,0,704
2738,2025-05-20 16:45:35.823746,2025-05-20,16,21,5,B,Line-3,Sensor,BATCH-9603,M-103,93.1,22,13,Done,40.52,1038,3,6,Copper,Medium,218,901,1136,1129,99.38,0.64,3,9,24.77,44.91,116.49,0,0,0,1112
2739,2025-06-17 07:50:35.823746,2025-06-17,7,25,6,A,Line-1,Microchip,BATCH-0120,M-101,82.74,21,3,Done,21.83,1047,13,6,Silicon,Medium,249,818,442,475,107.47,3.83,3,5,35.07,71.65,106.1,0,0,0,491
2740,2025-08-01 05:54:35.823746,2025-08-01,5,31,8,B,Line-1,PCB,BATCH-1389,M-104,107.69,5,44,Done,35.87,1029,12,6,Plastic,High,200,180,788,768,97.46,3.54,4,5,23.69,33.93,97.95,0,0,0,784
2741,2025-12-27 23:18:35.823746,2025-12-27,23,52,12,B,Line-1,Microchip,BATCH-1304,M-102,111.91,18,32,Done,22.86,1030,13,7,Copper,Medium,222,718,434,428,98.62,4.38,0,5,23.73,50.48,84.73,0,0,0,430
2742,2025-12-21 06:59:35.823746,2025-12-21,6,51,12,C,Line-2,Microchip,BATCH-9930,M-102,72.17,21,115,Pending,32.13,1010,15,12,Copper,High,202,197,382,282,73.82,3.38,4,8,29.02,75.8,118.8,1,0,1,290
2743,2025-12-29 03:49:35.823746,2025-12-29,3,1,12,A,Line-3,Microchip,BATCH-0356,M-103,68.81,22,22,Done,43.6,1020,8,10,Plastic,High,229,742,594,598,100.67,1.98,4,0,30.12,45.67,108.08,0,0,0,594
2744,2026-03-07 01:39:35.823746,2026-03-07,1,10,3,C,Line-2,Sensor,BATCH-4871,M-101,105.38,9,106,Done,29.26,1039,1,8,Plastic,Low,217,763,1075,956,88.93,3.29,17,7,39.65,57.68,117.96,0,1,0,966
2745,2025-11-28 12:23:35.823746,2025-11-28,12,48,11,A,Line-2,Sensor,BATCH-4798,M-103,77.82,13,29,Done,44.5,1007,10,10,Copper,Low,250,429,885,886,100.11,4.28,2,1,32.05,42.67,56.64,0,0,0,876
2746,2025-08-24 20:57:35.823746,2025-08-24,20,34,8,A,Line-1,Sensor,BATCH-7168,M-102,106.93,10,30,Done,48.66,1026,13,12,Copper,High,217,311,604,610,100.99,0.81,1,3,31.35,35.46,106.08,0,0,0,591
2747,2025-11-13 00:34:35.823746,2025-11-13,0,46,11,A,Line-3,Microchip,BATCH-3876,M-101,58.88,5,12,Done,52.63,1001,10,9,Silicon,Medium,249,745,534,552,103.37,3.68,3,0,27.87,33.61,62.66,0,0,0,560
2748,2026-03-11 09:08:35.823746,2026-03-11,9,11,3,B,Line-2,Sensor,BATCH-3658,M-102,81.09,7,15,Pending,27.13,1021,7,6,Copper,High,207,904,735,734,99.86,2.58,1,7,26.92,43.62,55.34,0,0,0,718
2749,2025-10-23 04:55:35.823746,2025-10-23,4,43,10,C,Line-3,PCB,BATCH-2844,M-102,80.99,21,31,Done,41.05,1008,2,8,Plastic,High,214,301,558,516,92.47,4.96,1,3,39.23,46.74,115.31,0,0,0,496
2750,2025-10-19 19:07:35.823746,2025-10-19,19,42,10,B,Line-3,Sensor,BATCH-8955,M-101,84.81,14,35,Done,42.9,1006,13,6,Copper,High,210,595,991,982,99.09,3.28,1,0,32.86,50.59,98.06,0,0,0,999
2751,2026-02-16 07:46:35.823746,2026-02-16,7,8,2,A,Line-2,Sensor,BATCH-3963,M-104,54.62,22,22,Pending,58.83,1047,11,12,Copper,High,233,734,1134,1144,100.88,1.77,2,3,35.0,43.63,89.15,0,0,0,1126
2752,2025-12-12 23:21:35.823746,2025-12-12,23,50,12,B,Line-3,Sensor,BATCH-1851,M-102,89.65,17,29,Done,56.1,1038,1,7,Plastic,High,227,165,673,646,95.99,4.36,1,9,35.23,49.06,99.19,0,0,0,633
2753,2026-02-20 05:24:35.823746,2026-02-20,5,8,2,C,Line-3,Microchip,BATCH-6725,M-104,66.45,24,79,Done,48.65,1033,7,8,Silicon,High,203,445,998,918,91.98,1.13,2,7,26.48,58.53,52.28,0,0,0,899
2754,2025-10-24 18:21:35.823746,2025-10-24,18,43,10,C,Line-3,Sensor,BATCH-3146,M-103,60.35,14,117,Done,17.02,1004,6,7,Copper,Medium,214,517,1150,1030,89.57,2.0,1,1,24.26,40.11,119.91,0,0,0,1049
2755,2025-09-29 15:53:35.823746,2025-09-29,15,40,9,A,Line-3,Microchip,BATCH-5598,M-103,64.44,24,3,Done,56.29,1003,6,8,Silicon,Medium,246,397,1092,1111,101.74,4.0,4,3,31.79,65.79,62.63,0,0,0,1114
2756,2025-12-27 16:02:35.823746,2025-12-27,16,52,12,C,Line-3,PCB,BATCH-5517,M-102,70.47,9,66,Pending,28.73,1012,13,12,Plastic,Medium,233,112,1117,1062,95.08,0.55,2,2,20.77,73.6,55.52,0,0,0,1073
2757,2025-06-04 22:50:35.823746,2025-06-04,22,23,6,A,Line-3,Sensor,BATCH-8516,M-104,95.84,10,9,Pending,48.92,1030,5,11,Silicon,Medium,202,740,438,449,102.51,2.79,4,5,21.25,75.57,84.63,0,0,0,436
2758,2025-06-05 12:35:35.823746,2025-06-05,12,23,6,A,Line-1,Microchip,BATCH-6830,M-101,63.88,13,6,Done,52.96,1006,15,9,Silicon,High,230,198,309,343,111.0,3.94,4,4,22.18,51.88,77.96,0,0,0,350
2759,2025-07-16 23:06:35.823746,2025-07-16,23,29,7,C,Line-3,PCB,BATCH-4098,M-101,79.2,13,91,Pending,57.49,1003,5,6,Copper,Low,243,205,400,304,76.0,2.81,7,7,21.39,45.21,110.06,0,1,1,291
2760,2026-01-16 08:00:35.823746,2026-01-16,8,3,1,A,Line-3,Microchip,BATCH-5514,M-104,106.94,19,2,Pending,50.44,1047,6,6,Silicon,Low,232,316,898,918,102.23,1.02,15,3,34.01,71.62,82.16,0,1,0,930
2761,2026-01-02 23:51:35.823746,2026-01-02,23,1,1,B,Line-3,Sensor,BATCH-2820,M-102,85.19,5,50,Done,42.78,1009,10,9,Plastic,Medium,216,317,973,943,96.92,3.97,2,2,33.85,67.75,89.68,0,0,0,946
2762,2026-02-22 04:12:35.823746,2026-02-22,4,8,2,B,Line-3,PCB,BATCH-0523,M-104,78.09,9,24,Done,22.57,1011,10,11,Silicon,High,230,821,663,659,99.4,4.46,3,3,22.57,50.99,83.32,0,0,0,649
2763,2025-05-24 12:09:35.823746,2025-05-24,12,21,5,B,Line-2,PCB,BATCH-3046,M-104,112.83,24,37,Done,45.14,1018,4,9,Silicon,High,202,789,916,887,96.83,1.19,2,0,22.67,44.68,99.57,0,0,0,875
2764,2025-12-18 18:28:35.823746,2025-12-18,18,51,12,A,Line-1,PCB,BATCH-3721,M-102,117.78,9,15,Done,49.89,1033,13,6,Plastic,High,221,946,437,458,104.81,1.72,4,1,28.81,31.7,57.61,0,0,0,449
2765,2025-07-18 21:24:35.823746,2025-07-18,21,29,7,C,Line-1,Microchip,BATCH-0406,M-104,102.04,9,110,Done,33.96,1035,15,12,Plastic,High,220,534,1139,1044,91.66,2.67,2,3,34.92,34.8,85.23,0,0,0,1046
2766,2025-10-24 12:07:35.823746,2025-10-24,12,43,10,B,Line-1,PCB,BATCH-3468,M-101,101.76,17,26,Pending,50.84,1021,15,6,Copper,High,210,994,1132,1136,100.35,4.95,2,5,22.43,39.77,67.98,0,0,0,1124
2767,2026-01-21 08:00:35.823746,2026-01-21,8,4,1,B,Line-2,Sensor,BATCH-7743,M-101,106.71,14,28,Done,30.97,1031,7,12,Plastic,High,233,713,855,841,98.36,4.69,8,8,22.67,43.54,103.62,0,1,0,856
2768,2025-06-10 12:57:35.823746,2025-06-10,12,24,6,B,Line-3,PCB,BATCH-0413,M-102,109.07,6,23,Done,37.01,1020,3,7,Copper,Medium,246,777,1101,1084,98.46,3.86,5,3,23.52,41.16,117.3,0,1,0,1082
2769,2026-05-09 18:09:35.823746,2026-05-09,18,19,5,A,Line-2,Microchip,BATCH-1166,M-102,66.29,23,27,Pending,51.46,1007,14,9,Silicon,Medium,244,816,310,321,103.55,1.44,4,9,30.74,73.71,65.63,0,0,0,339
2770,2025-11-22 06:07:35.823746,2025-11-22,6,47,11,A,Line-1,PCB,BATCH-0504,M-104,93.07,16,9,Done,29.56,1029,5,9,Silicon,Medium,200,441,385,396,102.86,1.13,2,3,24.26,47.15,86.87,0,0,0,387
2771,2025-12-18 10:44:35.823746,2025-12-18,10,51,12,A,Line-2,PCB,BATCH-6168,M-102,107.22,15,13,Done,49.45,1018,3,10,Plastic,Medium,240,983,424,427,100.71,4.93,16,0,36.8,32.62,55.39,0,1,0,409
2772,2025-11-28 00:34:35.823746,2025-11-28,0,48,11,B,Line-1,Microchip,BATCH-6249,M-103,55.83,20,10,Pending,21.38,1036,2,12,Copper,Medium,213,127,419,413,98.57,2.22,1,1,27.91,71.13,85.19,0,0,0,403
2773,2026-01-03 08:47:35.823746,2026-01-03,8,1,1,A,Line-2,PCB,BATCH-3366,M-103,81.23,8,13,Done,15.66,1040,6,7,Plastic,High,232,423,581,590,101.55,4.51,1,10,36.45,37.42,82.59,0,0,0,572
2774,2026-02-15 14:17:35.823746,2026-02-15,14,7,2,A,Line-1,PCB,BATCH-4899,M-104,106.95,13,22,Done,33.65,1013,5,12,Silicon,High,241,921,496,494,99.6,0.9,2,9,22.43,41.06,116.8,0,0,0,487
2775,2026-05-11 14:15:35.823746,2026-05-11,14,20,5,B,Line-2,Microchip,BATCH-5904,M-103,113.5,19,50,Done,47.77,1008,2,11,Silicon,Medium,248,524,1139,1093,95.96,2.03,2,6,32.43,35.9,94.15,0,0,0,1094
2776,2026-05-12 03:05:35.823746,2026-05-12,3,20,5,A,Line-1,Sensor,BATCH-1310,M-101,58.0,15,3,Done,42.71,1001,5,9,Plastic,Medium,241,916,695,712,102.45,3.65,4,4,25.85,34.15,110.02,0,0,0,723
2777,2025-12-17 04:20:35.823746,2025-12-17,4,51,12,C,Line-3,PCB,BATCH-7621,M-104,99.25,15,102,Pending,48.85,1036,7,11,Plastic,High,232,797,342,239,69.88,0.71,1,9,38.6,79.59,104.65,1,0,1,250
2778,2026-03-16 03:56:35.823746,2026-03-16,3,12,3,C,Line-3,PCB,BATCH-0659,M-103,102.25,10,75,Pending,32.9,1019,8,12,Silicon,Medium,241,238,1113,1039,93.35,2.98,0,8,38.96,74.97,83.4,0,0,1,1049
2779,2025-06-07 13:32:35.823746,2025-06-07,13,23,6,B,Line-3,Sensor,BATCH-5929,M-102,117.51,9,40,Done,26.78,1024,11,7,Silicon,Low,228,546,611,593,97.05,2.65,15,2,21.69,78.39,73.26,0,1,0,577
2780,2025-10-04 20:44:35.823746,2025-10-04,20,40,10,C,Line-1,PCB,BATCH-6978,M-103,118.73,16,65,Done,33.34,1014,13,8,Plastic,High,221,822,919,865,94.12,4.92,4,10,27.16,71.14,83.73,0,0,0,863
2781,2026-01-16 06:28:35.823746,2026-01-16,6,3,1,B,Line-3,PCB,BATCH-4360,M-104,94.29,18,23,Done,31.83,1005,10,8,Plastic,High,244,596,409,406,99.27,4.97,3,0,28.05,53.23,111.06,0,0,0,413
2782,2025-12-18 00:41:35.823746,2025-12-18,0,51,12,C,Line-3,PCB,BATCH-3656,M-103,109.59,21,110,Done,15.92,1018,2,12,Plastic,Low,221,889,1174,1053,89.69,3.53,20,4,25.28,38.19,85.56,0,1,0,1063
2783,2025-10-13 07:51:35.823746,2025-10-13,7,42,10,C,Line-3,PCB,BATCH-6000,M-103,90.69,6,74,Pending,26.82,1007,14,7,Silicon,High,241,691,890,829,93.15,4.25,3,0,39.76,47.22,105.83,0,0,1,836
2784,2025-10-25 12:39:35.823746,2025-10-25,12,43,10,B,Line-2,PCB,BATCH-5416,M-103,110.9,17,22,Pending,47.99,1022,11,10,Plastic,High,249,978,864,864,100.0,4.42,12,0,29.33,59.43,118.89,0,1,0,847
2785,2025-09-10 00:11:35.823746,2025-09-10,0,37,9,C,Line-1,Sensor,BATCH-9257,M-101,108.64,9,97,Done,44.24,1038,15,9,Copper,Medium,211,350,552,470,85.14,4.46,18,5,37.07,73.63,104.47,0,1,0,490
2786,2025-12-05 05:48:35.823746,2025-12-05,5,49,12,B,Line-3,Microchip,BATCH-2070,M-102,105.77,9,21,Pending,31.0,1010,4,6,Silicon,Medium,239,598,453,440,97.13,3.82,2,3,33.94,71.79,96.49,0,0,0,451
2787,2026-03-13 22:57:35.823746,2026-03-13,22,11,3,C,Line-2,Sensor,BATCH-0850,M-102,103.13,23,57,Done,59.55,1031,3,7,Plastic,High,244,990,645,579,89.77,4.59,12,2,27.44,46.8,95.33,0,1,0,594
2788,2026-03-05 05:33:35.823746,2026-03-05,5,10,3,B,Line-2,Sensor,BATCH-3928,M-103,52.55,23,47,Done,16.89,1028,1,10,Copper,Medium,249,894,1173,1128,96.16,4.35,0,10,26.0,59.67,109.71,0,0,0,1142
2789,2026-01-31 01:33:35.823746,2026-01-31,1,5,1,A,Line-2,PCB,BATCH-8676,M-104,65.45,18,21,Pending,30.64,1012,15,6,Copper,High,228,889,1179,1198,101.61,1.3,2,6,38.19,33.31,114.04,0,0,0,1207
2790,2025-11-08 02:04:35.823746,2025-11-08,2,45,11,C,Line-1,Microchip,BATCH-8233,M-101,110.12,12,93,Pending,42.96,1017,8,12,Copper,Low,234,239,615,523,85.04,4.26,15,1,27.47,36.69,118.13,0,1,1,525
2791,2025-12-30 06:37:35.823746,2025-12-30,6,1,12,C,Line-1,Sensor,BATCH-2213,M-103,72.82,8,42,Pending,58.79,1048,11,10,Plastic,Medium,221,969,360,325,90.28,1.87,0,9,33.57,71.01,102.23,0,0,0,332
2792,2025-12-04 02:59:35.823746,2025-12-04,2,49,12,A,Line-2,Sensor,BATCH-2474,M-101,91.91,6,17,Pending,38.41,1035,11,9,Silicon,High,235,194,989,1004,101.52,3.5,0,6,26.01,76.33,62.22,0,0,0,1003
2793,2026-03-16 06:37:35.823746,2026-03-16,6,12,3,B,Line-1,PCB,BATCH-6923,M-103,106.47,23,35,Done,16.63,1043,8,6,Plastic,High,233,750,868,849,97.81,2.65,3,6,23.62,32.0,85.19,0,0,0,848
2794,2026-04-10 12:23:35.823746,2026-04-10,12,15,4,B,Line-2,PCB,BATCH-2638,M-102,94.75,23,28,Done,49.79,1039,14,12,Plastic,Low,239,278,785,785,100.0,3.63,14,1,21.4,35.71,73.71,0,1,0,780
2795,2025-08-20 08:48:35.823746,2025-08-20,8,34,8,A,Line-3,PCB,BATCH-5213,M-101,73.49,14,6,Done,22.33,1041,7,9,Copper,Medium,212,276,817,835,102.2,1.03,3,10,33.17,33.01,99.8,0,0,0,844
2796,2026-05-07 03:43:35.823746,2026-05-07,3,19,5,A,Line-2,Sensor,BATCH-3533,M-103,87.55,13,7,Done,17.32,1011,2,8,Plastic,Medium,247,591,1175,1182,100.6,4.75,1,5,35.13,49.32,79.59,0,0,0,1195
2797,2026-04-30 10:49:35.823746,2026-04-30,10,18,4,A,Line-3,Sensor,BATCH-5351,M-101,105.75,8,23,Done,51.61,1023,5,10,Copper,Low,220,240,1011,1008,99.7,3.76,8,10,28.71,76.95,87.46,0,1,0,1007
2798,2026-02-28 11:30:35.823746,2026-02-28,11,9,2,A,Line-1,Microchip,BATCH-7773,M-101,69.81,7,5,Done,22.88,1047,10,6,Copper,Medium,224,767,487,512,105.13,3.96,2,2,39.43,78.89,85.66,0,0,0,529
2799,2025-09-17 14:13:35.823746,2025-09-17,14,38,9,B,Line-3,Sensor,BATCH-7367,M-103,109.28,22,21,Done,22.73,1039,12,6,Copper,Medium,238,781,424,427,100.71,3.66,17,10,36.42,35.6,117.56,0,1,0,435
2800,2026-03-01 11:55:35.823746,2026-03-01,11,9,3,A,Line-1,PCB,BATCH-0643,M-103,95.62,15,0,Done,29.89,1046,15,8,Plastic,Medium,240,415,874,914,104.58,3.48,1,7,26.99,37.64,112.86,0,0,0,905
